Isoform	Sample	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.59138.483	Patient12	0	0	0	3	0	3	0	6	0	1791		3350.0837520938026		27.0		6866.4169787765295		7679.858053412392	HARS1	0.0	520.0		0.011538461538461539	7679.858053412392	3983.4438377890306	-1.086942474309312	-23.959950141174115	1.1201136775872769						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient13	0	0	0	5	1	4	0	10	0	2218		4508.566275924256		23.0		6866.4169787765295		7679.858053412392	HARS1	0.0	548.0		0.01824817518248175	7679.858053412392	3983.4438377890306	-0.7961181095120771	-29.475715787403658	0.6992321040106546						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient14	0	0	0	2	0	1	0	3	0	1708		1756.440281030445		30.0		6866.4169787765295		7679.858053412392	HARS1	0.0	464.0		0.00646551724137931	7679.858053412392	3983.4438377890306	-1.4870092346198807	-11.970022585940193	2.0350074385225563	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient2	0	0	0	0	1	0	0	1	0	1085		921.6589861751152		31.0		6866.4169787765295		7679.858053412392	HARS1	0.0	71.0		0.014084507042253521	7679.858053412392	3983.4438377890306	-1.6965719468981757	11.970022585940193	3.8617572552636132						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient22	0	0	0	3	2	2	0	7	0	2106		3323.8366571699903		28.0		6866.4169787765295		7679.858053412392	HARS1	0.0	738.0		0.009485094850948509	7679.858053412392	3983.4438377890306	-1.0935315203691103	-23.813876179978994	1.1312598796904063						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient25	0	0	0	2	4	7	0	13	0	1946		6680.369989722507		17.0		6866.4169787765295		7679.858053412392	HARS1	0.0	738.0		0.017615176151761516	7679.858053412392	3983.4438377890306	-0.2509105448426858	-36.778658828550824	0.14197961069641102						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient28	0	0	0	0	2	4	0	6	0	1202		4991.680532445924		22.0		6866.4169787765295		7679.858053412392	HARS1	0.0	246.0		0.024390243902439025	7679.858053412392	3983.4438377890306	-0.6748375602700887	-31.36631141707356	0.5549698356968279						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient3	0	0	0	5	3	4	0	12	0	2019		5943.536404160475		18.0		6866.4169787765295		7679.858053412392	HARS1	0.0	838.0		0.014319809069212411	7679.858053412392	3983.4438377890306	-0.4358845561672696	-34.60795242095356	0.307615786560213						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient4	0	0	0	0	2	4	0	6	0	1450		4137.931034482759		25.0		6866.4169787765295		7679.858053412392	HARS1	0.0	453.0		0.013245033112582781	7679.858053412392	3983.4438377890306	-0.8891620324426472	-27.882507270735267	0.8208021906566388	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.483	Patient5	0	0	0	1	0	4	0	5	0	1596		3132.832080200501		29.0		6866.4169787765295		7679.858053412392	HARS1	0.0	559.0		0.008944543828264758	7679.858053412392	3983.4438377890306	-1.1414811299901924	-22.71479974052388	1.2151251217960186						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
