Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene
PB.70308.15,Patient1,5,3,1902,1717,2628.8117770767612,1747.2335468841002,8.0,15.0,VTA1
PB.70308.15,Patient10,1,5,2180,1394,458.7155963302753,3586.800573888092,24.0,6.0,VTA1
PB.70308.15,Patient11,0,2,2226,1367,0.0,1463.057790782736,28.0,18.0,VTA1
PB.70308.15,Patient12,1,1,2004,1791,499.00199600798396,558.3472920156337,23.0,30.0,VTA1
PB.70308.15,Patient13,2,2,2495,2218,801.6032064128257,901.7132551848512,19.0,25.0,VTA1
PB.70308.15,Patient14,4,9,1161,1708,3445.305770887166,5269.320843091335,3.0,4.0,VTA1
PB.70308.15,Patient15,1,2,1376,2573,726.7441860465116,777.3027594247959,20.0,27.0,VTA1
PB.70308.15,Patient16,0,1,1395,1271,0.0,786.7820613690008,28.0,26.0,VTA1
PB.70308.15,Patient17,2,2,975,1227,2051.2820512820513,1629.9918500407498,14.0,17.0,VTA1
PB.70308.15,Patient18,3,2,988,1387,3036.4372469635628,1441.9610670511895,4.0,19.0,VTA1
PB.70308.15,Patient19,0,2,1229,1548,0.0,1291.9896640826873,28.0,20.0,VTA1
PB.70308.15,Patient2,3,2,1277,1085,2349.2560689115116,1843.3179723502303,11.0,14.0,VTA1
PB.70308.15,Patient20,4,4,1888,1738,2118.64406779661,2301.4959723820484,12.0,12.0,VTA1
PB.70308.15,Patient21,3,7,1417,1328,2117.148906139732,5271.084337349397,13.0,3.0,VTA1
PB.70308.15,Patient22,3,5,1221,2106,2457.002457002457,2374.1690408357076,10.0,11.0,VTA1
PB.70308.15,Patient23,2,3,665,1159,3007.5187969924814,2588.4383088869713,5.0,9.0,VTA1
PB.70308.15,Patient24,3,4,1059,1661,2832.8611898016998,2408.187838651415,7.0,10.0,VTA1
PB.70308.15,Patient25,5,7,1372,1946,3644.3148688046645,3597.1223021582737,2.0,5.0,VTA1
PB.70308.15,Patient26,0,4,1690,1469,0.0,2722.940776038121,28.0,8.0,VTA1
PB.70308.15,Patient27,6,5,917,1439,6543.075245365321,3474.6351633078525,1.0,7.0,VTA1
PB.70308.15,Patient28,0,2,1473,1202,0.0,1663.8935108153078,28.0,16.0,VTA1
PB.70308.15,Patient29,3,11,1044,1857,2873.5632183908046,5923.532579429187,6.0,1.0,VTA1
PB.70308.15,Patient3,2,2,1987,2019,1006.5425264217413,990.5894006934126,17.0,24.0,VTA1
PB.70308.15,Patient30,3,10,1658,1808,1809.4089264173704,5530.973451327433,15.0,2.0,VTA1
PB.70308.15,Patient31,0,2,966,1858,0.0,1076.426264800861,28.0,23.0,VTA1
PB.70308.15,Patient4,0,3,1554,1450,0.0,2068.9655172413795,28.0,13.0,VTA1
PB.70308.15,Patient5,2,0,1993,1596,1003.5122930255895,0.0,18.0,31.0,VTA1
PB.70308.15,Patient6,2,1,1714,1602,1166.8611435239206,624.2197253433209,16.0,29.0,VTA1
PB.70308.15,Patient7,1,2,1705,1726,586.5102639296188,1158.7485515643104,22.0,22.0,VTA1
PB.70308.15,Patient8,3,1,1179,1359,2544.5292620865143,735.8351729212657,9.0,28.0,VTA1
PB.70308.15,Patient9,1,2,1493,1722,669.7923643670462,1161.4401858304298,21.0,21.0,VTA1
PB.70308.16,Patient1,246,215,1902,1717,129337.53943217665,125218.4041933605,12.0,12.0,VTA1
PB.70308.16,Patient10,262,207,2180,1394,120183.48623853212,148493.54375896702,16.0,9.0,VTA1
PB.70308.16,Patient11,183,383,2226,1367,82210.24258760108,280175.56693489396,27.0,2.0,VTA1
PB.70308.16,Patient12,360,326,2004,1791,179640.71856287424,182021.21719709662,5.0,6.0,VTA1
PB.70308.16,Patient13,445,516,2495,2218,178356.7134268537,232642.01983769162,6.0,3.0,VTA1
PB.70308.16,Patient14,143,208,1161,1708,123169.68130921619,121779.85948477751,14.0,15.0,VTA1
PB.70308.16,Patient15,149,283,1376,2573,108284.88372093023,109988.34045860863,21.0,16.0,VTA1
PB.70308.16,Patient16,213,196,1395,1271,152688.17204301074,154209.28402832415,10.0,8.0,VTA1
PB.70308.16,Patient17,117,126,975,1227,120000.0,102689.48655256724,17.0,21.0,VTA1
PB.70308.16,Patient18,66,116,988,1387,66801.61943319839,83633.74188896899,29.0,28.0,VTA1
PB.70308.16,Patient19,134,157,1229,1548,109031.73311635476,101421.18863049096,20.0,22.0,VTA1
PB.70308.16,Patient2,215,212,1277,1085,168363.35160532498,195391.70506912444,8.0,4.0,VTA1
PB.70308.16,Patient20,176,170,1888,1738,93220.33898305085,97813.57882623705,25.0,25.0,VTA1
PB.70308.16,Patient21,145,139,1417,1328,102328.8637967537,104668.67469879518,24.0,19.0,VTA1
PB.70308.16,Patient22,243,210,1221,2106,199017.19901719902,99715.09971509971,3.0,24.0,VTA1
PB.70308.16,Patient23,4,103,665,1159,6015.037593984963,88869.71527178603,31.0,27.0,VTA1
PB.70308.16,Patient24,68,121,1059,1661,64211.52030217186,72847.68211920529,30.0,30.0,VTA1
PB.70308.16,Patient25,121,133,1372,1946,88192.4198250729,68345.3237410072,26.0,31.0,VTA1
PB.70308.16,Patient26,331,155,1690,1469,195857.9881656805,105513.95507147719,4.0,17.0,VTA1
PB.70308.16,Patient27,68,179,917,1439,74154.85278080698,124391.93884642112,28.0,13.0,VTA1
PB.70308.16,Patient28,259,365,1473,1202,175831.6361167685,303660.5657237937,7.0,1.0,VTA1
PB.70308.16,Patient29,126,243,1044,1857,120689.6551724138,130856.21970920841,15.0,11.0,VTA1
PB.70308.16,Patient3,213,186,1987,2019,107196.77906391546,92124.81426448737,22.0,26.0,VTA1
PB.70308.16,Patient30,177,221,1658,1808,106755.12665862485,122234.51327433628,23.0,14.0,VTA1
PB.70308.16,Patient31,388,321,966,1858,401656.31469979294,172766.4155005382,1.0,7.0,VTA1
PB.70308.16,Patient4,193,146,1554,1450,124195.6241956242,100689.6551724138,13.0,23.0,VTA1
PB.70308.16,Patient5,233,132,1993,1596,116909.18213748118,82706.76691729322,18.0,29.0,VTA1
PB.70308.16,Patient6,255,168,1714,1602,148774.7957992999,104868.91385767791,11.0,18.0,VTA1
PB.70308.16,Patient7,397,315,1705,1726,232844.57478005867,182502.8968713789,2.0,5.0,VTA1
PB.70308.16,Patient8,188,141,1179,1359,159457.1670907549,103752.75938189846,9.0,20.0,VTA1
PB.70308.16,Patient9,164,243,1493,1722,109845.94775619557,141114.9825783972,19.0,10.0,VTA1
PB.70308.18,Patient1,102,86,1902,1717,53627.76025236593,50087.361677344205,16.0,18.0,VTA1
PB.70308.18,Patient10,134,70,2180,1394,61467.88990825688,50215.208034433286,10.0,17.0,VTA1
PB.70308.18,Patient11,52,74,2226,1367,23360.28751123091,54133.13825896123,30.0,14.0,VTA1
PB.70308.18,Patient12,135,106,2004,1791,67365.26946107784,59184.81295365718,7.0,11.0,VTA1
PB.70308.18,Patient13,131,104,2495,2218,52505.01002004008,46889.08926961227,17.0,23.0,VTA1
PB.70308.18,Patient14,60,109,1161,1708,51679.58656330749,63817.33021077284,19.0,6.0,VTA1
PB.70308.18,Patient15,57,121,1376,2573,41424.41860465116,47026.81694520015,28.0,22.0,VTA1
PB.70308.18,Patient16,65,56,1395,1271,46594.98207885305,44059.79543666404,22.0,26.0,VTA1
PB.70308.18,Patient17,47,61,975,1227,48205.1282051282,49714.75142624287,21.0,20.0,VTA1
PB.70308.18,Patient18,42,46,988,1387,42510.12145748988,33165.10454217736,27.0,31.0,VTA1
PB.70308.18,Patient19,79,92,1229,1548,64279.90235964198,59431.524547803616,9.0,10.0,VTA1
PB.70308.18,Patient2,106,100,1277,1085,83007.04776820673,92165.89861751153,1.0,1.0,VTA1
PB.70308.18,Patient20,75,78,1888,1738,39724.57627118644,44879.17146144994,29.0,25.0,VTA1
PB.70308.18,Patient21,65,80,1417,1328,45871.55963302752,60240.96385542169,23.0,8.0,VTA1
PB.70308.18,Patient22,74,131,1221,2106,60606.06060606061,62203.22886989554,11.0,7.0,VTA1
PB.70308.18,Patient23,7,55,665,1159,10526.315789473683,47454.702329594475,31.0,21.0,VTA1
PB.70308.18,Patient24,72,92,1059,1661,67988.6685552408,55388.32028898254,6.0,13.0,VTA1
PB.70308.18,Patient25,77,77,1372,1946,56122.448979591834,39568.34532374101,13.0,27.0,VTA1
PB.70308.18,Patient26,77,56,1690,1469,45562.130177514795,38121.1708645337,24.0,29.0,VTA1
PB.70308.18,Patient27,50,75,917,1439,54525.627044711015,52119.527449617795,15.0,16.0,VTA1
PB.70308.18,Patient28,107,79,1473,1202,72640.8689748812,65723.79367720465,3.0,4.0,VTA1
PB.70308.18,Patient29,54,104,1044,1857,51724.137931034486,56004.30802369413,18.0,12.0,VTA1
PB.70308.18,Patient3,111,101,1987,2019,55863.11021640664,50024.764735017336,14.0,19.0,VTA1
PB.70308.18,Patient30,83,96,1658,1808,50060.31363088058,53097.345132743365,20.0,15.0,VTA1
PB.70308.18,Patient31,57,111,966,1858,59006.21118012422,59741.65769644779,12.0,9.0,VTA1
PB.70308.18,Patient4,107,99,1554,1450,68854.56885456885,68275.86206896552,5.0,3.0,VTA1
PB.70308.18,Patient5,86,61,1993,1596,43151.028600100355,38220.551378446115,25.0,28.0,VTA1
PB.70308.18,Patient6,125,56,1714,1602,72928.82147024504,34956.30461922597,2.0,30.0,VTA1
PB.70308.18,Patient7,73,80,1705,1726,42815.24926686217,46349.94206257242,26.0,24.0,VTA1
PB.70308.18,Patient8,77,88,1179,1359,65309.58439355386,64753.49521707138,8.0,5.0,VTA1
PB.70308.18,Patient9,103,123,1493,1722,68988.61352980576,71428.57142857142,4.0,2.0,VTA1
PB.70308.19,Patient1,4,6,1902,1717,2103.049421661409,3494.4670937682004,15.0,8.0,VTA1
PB.70308.19,Patient10,3,1,2180,1394,1376.1467889908258,717.3601147776184,21.0,28.0,VTA1
PB.70308.19,Patient11,0,3,2226,1367,0.0,2194.5866861741038,30.5,13.0,VTA1
PB.70308.19,Patient12,2,1,2004,1791,998.0039920159679,558.3472920156337,26.0,31.0,VTA1
PB.70308.19,Patient13,4,2,2495,2218,1603.2064128256513,901.7132551848512,19.0,26.0,VTA1
PB.70308.19,Patient14,1,11,1161,1708,861.3264427217915,6440.281030444965,27.0,1.0,VTA1
PB.70308.19,Patient15,3,8,1376,2573,2180.232558139535,3109.2110376991836,14.0,9.0,VTA1
PB.70308.19,Patient16,5,5,1395,1271,3584.2293906810037,3933.910306845004,6.0,6.0,VTA1
PB.70308.19,Patient17,1,2,975,1227,1025.6410256410256,1629.9918500407498,23.0,19.0,VTA1
PB.70308.19,Patient18,5,2,988,1387,5060.728744939272,1441.9610670511895,1.0,22.0,VTA1
PB.70308.19,Patient19,3,8,1229,1548,2441.0089503661516,5167.958656330749,12.0,3.0,VTA1
PB.70308.19,Patient2,5,5,1277,1085,3915.4267815191856,4608.294930875576,5.0,4.0,VTA1
PB.70308.19,Patient20,9,4,1888,1738,4766.949152542373,2301.4959723820484,2.0,12.0,VTA1
PB.70308.19,Patient21,1,1,1417,1328,705.7163020465773,753.0120481927711,28.0,27.0,VTA1
PB.70308.19,Patient22,4,4,1221,2106,3276.0032760032764,1899.335232668566,8.0,15.0,VTA1
PB.70308.19,Patient23,1,2,665,1159,1503.7593984962407,1725.625539257981,20.0,17.0,VTA1
PB.70308.19,Patient24,2,4,1059,1661,1888.5741265344666,2408.187838651415,18.0,11.0,VTA1
PB.70308.19,Patient25,6,4,1372,1946,4373.1778425655975,2055.498458376156,3.0,14.0,VTA1
PB.70308.19,Patient26,5,1,1690,1469,2958.5798816568044,680.7351940095302,9.0,29.0,VTA1
PB.70308.19,Patient27,2,2,917,1439,2181.0250817884407,1389.854065323141,13.0,23.0,VTA1
PB.70308.19,Patient28,5,2,1473,1202,3394.4331296673454,1663.8935108153078,7.0,18.0,VTA1
PB.70308.19,Patient29,2,3,1044,1857,1915.7088122605362,1615.5088852988692,17.0,20.0,VTA1
PB.70308.19,Patient3,2,3,1987,2019,1006.5425264217413,1485.8841010401188,24.0,21.0,VTA1
PB.70308.19,Patient30,7,10,1658,1808,4221.95416164053,5530.973451327433,4.0,2.0,VTA1
PB.70308.19,Patient31,0,7,966,1858,0.0,3767.491926803014,30.5,7.0,VTA1
PB.70308.19,Patient4,3,4,1554,1450,1930.5019305019305,2758.620689655172,16.0,10.0,VTA1
PB.70308.19,Patient5,2,2,1993,1596,1003.5122930255895,1253.1328320802004,25.0,24.0,VTA1
PB.70308.19,Patient6,1,2,1714,1602,583.4305717619603,1248.4394506866417,29.0,25.0,VTA1
PB.70308.19,Patient7,2,1,1705,1726,1173.0205278592375,579.3742757821552,22.0,30.0,VTA1
PB.70308.19,Patient8,3,6,1179,1359,2544.5292620865143,4415.0110375275935,11.0,5.0,VTA1
PB.70308.19,Patient9,4,3,1493,1722,2679.1694574681846,1742.1602787456445,10.0,16.0,VTA1
PB.70308.21,Patient1,552,446,1902,1717,290220.8201892745,259755.38730343623,10.0,22.0,VTA1
PB.70308.21,Patient10,712,332,2180,1394,326605.504587156,238163.55810616928,6.0,24.0,VTA1
PB.70308.21,Patient11,324,295,2226,1367,145552.56064690027,215801.02414045355,30.0,27.0,VTA1
PB.70308.21,Patient12,547,480,2004,1791,272954.0918163673,268006.70016750414,14.0,20.0,VTA1
PB.70308.21,Patient13,545,496,2495,2218,218436.87374749497,223624.88728584308,21.0,25.0,VTA1
PB.70308.21,Patient14,345,611,1161,1708,297157.62273901806,357728.337236534,9.0,2.0,VTA1
PB.70308.21,Patient15,295,679,1376,2573,214389.53488372092,263894.28682471823,23.0,21.0,VTA1
PB.70308.21,Patient16,290,249,1395,1271,207885.3046594982,195908.73328088122,24.0,31.0,VTA1
PB.70308.21,Patient17,253,366,975,1227,259487.17948717947,298288.5085574572,18.0,11.0,VTA1
PB.70308.21,Patient18,281,380,988,1387,284412.95546558703,273972.602739726,11.0,19.0,VTA1
PB.70308.21,Patient19,418,502,1229,1548,340113.91375101707,324289.4056847545,3.0,7.0,VTA1
PB.70308.21,Patient2,585,487,1277,1085,458104.93343774474,448847.9262672811,1.0,1.0,VTA1
PB.70308.21,Patient20,632,487,1888,1738,334745.76271186443,280207.1346375144,4.0,16.0,VTA1
PB.70308.21,Patient21,308,364,1417,1328,217360.62103034582,274096.3855421687,22.0,18.0,VTA1
PB.70308.21,Patient22,341,719,1221,2106,279279.27927927923,341405.50807217474,12.0,6.0,VTA1
PB.70308.21,Patient23,82,339,665,1159,123308.27067669173,292493.52890422783,31.0,12.0,VTA1
PB.70308.21,Patient24,338,471,1059,1661,319169.0273843249,283564.11800120404,7.0,15.0,VTA1
PB.70308.21,Patient25,319,505,1372,1946,232507.2886297376,259506.68036998968,20.0,23.0,VTA1
PB.70308.21,Patient26,283,295,1690,1469,167455.62130177516,200816.88223281145,29.0,30.0,VTA1
PB.70308.21,Patient27,238,456,917,1439,259541.9847328244,316886.72689367615,17.0,10.0,VTA1
PB.70308.21,Patient28,407,255,1473,1202,276306.85675492196,212146.42262895175,13.0,28.0,VTA1
PB.70308.21,Patient29,260,635,1044,1857,249042.14559386973,341949.380721594,19.0,5.0,VTA1
PB.70308.21,Patient3,528,585,1987,2019,265727.2269753397,289747.3997028232,15.0,13.0,VTA1
PB.70308.21,Patient30,339,586,1658,1808,204463.20868516286,324115.04424778756,25.0,8.0,VTA1
PB.70308.21,Patient31,180,602,966,1858,186335.40372670806,324004.3057050592,28.0,9.0,VTA1
PB.70308.21,Patient4,515,508,1554,1450,331402.83140283136,350344.8275862069,5.0,4.0,VTA1
PB.70308.21,Patient5,382,345,1993,1596,191670.84796788762,216165.4135338346,26.0,26.0,VTA1
PB.70308.21,Patient6,546,458,1714,1602,318553.0921820303,285892.63420724095,8.0,14.0,VTA1
PB.70308.21,Patient7,322,359,1705,1726,188856.30498533722,207995.36500579375,27.0,29.0,VTA1
PB.70308.21,Patient8,311,377,1179,1359,263782.866836302,277409.86019131716,16.0,17.0,VTA1
PB.70308.21,Patient9,517,610,1493,1722,346282.6523777629,354239.25667828106,2.0,3.0,VTA1
PB.70308.26,Patient1,8,9,1902,1717,4206.098843322818,5241.7006406523005,18.0,6.0,VTA1
PB.70308.26,Patient10,11,6,2180,1394,5045.871559633028,4304.16068866571,12.0,8.0,VTA1
PB.70308.26,Patient11,4,5,2226,1367,1796.9451931716083,3657.6444769568398,28.0,9.0,VTA1
PB.70308.26,Patient12,15,5,2004,1791,7485.029940119761,2791.736460078169,4.0,18.0,VTA1
PB.70308.26,Patient13,14,8,2495,2218,5611.22244488978,3606.8530207394047,7.0,10.0,VTA1
PB.70308.26,Patient14,5,5,1161,1708,4306.632213608958,2927.4004683840753,16.0,16.0,VTA1
PB.70308.26,Patient15,6,4,1376,2573,4360.46511627907,1554.6055188495918,15.0,25.0,VTA1
PB.70308.26,Patient16,3,3,1395,1271,2150.537634408602,2360.3461841070025,24.0,21.0,VTA1
PB.70308.26,Patient17,5,2,975,1227,5128.205128205128,1629.9918500407498,11.0,24.0,VTA1
PB.70308.26,Patient18,4,3,988,1387,4048.582995951417,2162.9416005767844,20.0,22.0,VTA1
PB.70308.26,Patient19,10,5,1229,1548,8136.696501220505,3229.9741602067184,3.0,14.0,VTA1
PB.70308.26,Patient2,7,9,1277,1085,5481.59749412686,8294.930875576038,8.0,2.0,VTA1
PB.70308.26,Patient20,9,2,1888,1738,4766.949152542373,1150.7479861910242,14.0,27.0,VTA1
PB.70308.26,Patient21,6,0,1417,1328,4234.297812279464,0.0,17.0,30.0,VTA1
PB.70308.26,Patient22,5,6,1221,2106,4095.0040950040952,2849.002849002849,19.0,17.0,VTA1
PB.70308.26,Patient23,0,0,665,1159,0.0,0.0,31.0,30.0,VTA1
PB.70308.26,Patient24,2,2,1059,1661,1888.5741265344666,1204.0939193257075,27.0,26.0,VTA1
PB.70308.26,Patient25,5,7,1372,1946,3644.3148688046645,3597.1223021582737,21.0,11.0,VTA1
PB.70308.26,Patient26,5,5,1690,1469,2958.5798816568044,3403.6759700476514,23.0,13.0,VTA1
PB.70308.26,Patient27,8,7,917,1439,8724.100327153763,4864.489228630994,2.0,7.0,VTA1
PB.70308.26,Patient28,8,0,1473,1202,5431.093007467753,0.0,9.0,30.0,VTA1
PB.70308.26,Patient29,2,5,1044,1857,1915.7088122605362,2692.5148088314486,26.0,19.0,VTA1
PB.70308.26,Patient3,10,11,1987,2019,5032.712632108706,5448.241703813769,13.0,5.0,VTA1
PB.70308.26,Patient30,2,1,1658,1808,1206.2726176115802,553.0973451327434,29.0,28.0,VTA1
PB.70308.26,Patient31,3,6,966,1858,3105.590062111801,3229.2787944025836,22.0,15.0,VTA1
PB.70308.26,Patient4,8,5,1554,1450,5148.005148005148,3448.2758620689656,10.0,12.0,VTA1
PB.70308.26,Patient5,12,9,1993,1596,6021.073758153538,5639.097744360902,5.0,4.0,VTA1
PB.70308.26,Patient6,10,4,1714,1602,5834.3057176196035,2496.8789013732835,6.0,20.0,VTA1
PB.70308.26,Patient7,2,3,1705,1726,1173.0205278592375,1738.1228273464658,30.0,23.0,VTA1
PB.70308.26,Patient8,13,8,1179,1359,11026.29346904156,5886.681383370125,1.0,3.0,VTA1
PB.70308.26,Patient9,3,16,1493,1722,2009.3770931011384,9291.521486643438,25.0,1.0,VTA1
PB.70308.41,Patient1,4,0,1902,1717,2103.049421661409,0.0,7.0,24.5,VTA1
PB.70308.41,Patient10,12,3,2180,1394,5504.587155963303,2152.080344332855,1.0,2.0,VTA1
PB.70308.41,Patient11,5,0,2226,1367,2246.1814914645106,0.0,6.0,24.5,VTA1
PB.70308.41,Patient12,3,1,2004,1791,1497.005988023952,558.3472920156337,13.0,13.0,VTA1
PB.70308.41,Patient13,0,0,2495,2218,0.0,0.0,28.5,24.5,VTA1
PB.70308.41,Patient14,0,1,1161,1708,0.0,585.4800936768149,28.5,11.0,VTA1
PB.70308.41,Patient15,5,1,1376,2573,3633.720930232558,388.65137971239795,2.0,17.0,VTA1
PB.70308.41,Patient16,1,0,1395,1271,716.8458781362007,0.0,23.0,24.5,VTA1
PB.70308.41,Patient17,0,4,975,1227,0.0,3259.9837000814996,28.5,1.0,VTA1
PB.70308.41,Patient18,1,0,988,1387,1012.1457489878543,0.0,17.0,24.5,VTA1
PB.70308.41,Patient19,1,1,1229,1548,813.6696501220504,645.9948320413437,20.0,8.0,VTA1
PB.70308.41,Patient2,1,0,1277,1085,783.0853563038371,0.0,21.0,24.5,VTA1
PB.70308.41,Patient20,5,1,1888,1738,2648.3050847457625,575.3739930955121,4.0,12.0,VTA1
PB.70308.41,Patient21,1,2,1417,1328,705.7163020465773,1506.0240963855422,24.0,4.0,VTA1
PB.70308.41,Patient22,2,1,1221,2106,1638.0016380016382,474.8338081671415,10.0,16.0,VTA1
PB.70308.41,Patient23,1,0,665,1159,1503.7593984962407,0.0,12.0,24.5,VTA1
PB.70308.41,Patient24,1,1,1059,1661,944.2870632672333,602.0469596628537,19.0,10.0,VTA1
PB.70308.41,Patient25,1,2,1372,1946,728.862973760933,1027.749229188078,22.0,6.0,VTA1
PB.70308.41,Patient26,2,0,1690,1469,1183.4319526627219,0.0,15.0,24.5,VTA1
PB.70308.41,Patient27,3,3,917,1439,3271.5376226826606,2084.7810979847113,3.0,3.0,VTA1
PB.70308.41,Patient28,0,0,1473,1202,0.0,0.0,28.5,24.5,VTA1
PB.70308.41,Patient29,1,2,1044,1857,957.8544061302681,1077.0059235325793,18.0,5.0,VTA1
PB.70308.41,Patient3,4,0,1987,2019,2013.0850528434826,0.0,8.0,24.5,VTA1
PB.70308.41,Patient30,2,1,1658,1808,1206.2726176115802,553.0973451327434,14.0,14.0,VTA1
PB.70308.41,Patient31,0,1,966,1858,0.0,538.2131324004305,28.5,15.0,VTA1
PB.70308.41,Patient4,4,0,1554,1450,2574.002574002574,0.0,5.0,24.5,VTA1
PB.70308.41,Patient5,3,0,1993,1596,1505.2684395383844,0.0,11.0,24.5,VTA1
PB.70308.41,Patient6,2,1,1714,1602,1166.8611435239206,624.2197253433209,16.0,9.0,VTA1
PB.70308.41,Patient7,1,0,1705,1726,586.5102639296188,0.0,25.0,24.5,VTA1
PB.70308.41,Patient8,0,1,1179,1359,0.0,735.8351729212657,28.5,7.0,VTA1
PB.70308.41,Patient9,3,0,1493,1722,2009.3770931011384,0.0,9.0,24.5,VTA1
PB.70308.42,Patient1,17,24,1902,1717,8937.960042060988,13977.868375072801,18.0,12.0,VTA1
PB.70308.42,Patient10,14,10,2180,1394,6422.018348623854,7173.601147776184,22.0,28.0,VTA1
PB.70308.42,Patient11,14,6,2226,1367,6289.30817610063,4389.1733723482075,23.0,30.0,VTA1
PB.70308.42,Patient12,14,14,2004,1791,6986.027944111776,7816.8620882188725,20.0,24.0,VTA1
PB.70308.42,Patient13,12,13,2495,2218,4809.619238476954,5861.1361587015335,28.0,29.0,VTA1
PB.70308.42,Patient14,12,28,1161,1708,10335.917312661499,16393.44262295082,15.0,8.0,VTA1
PB.70308.42,Patient15,15,32,1376,2573,10901.162790697676,12436.844150796735,12.0,17.0,VTA1
PB.70308.42,Patient16,20,12,1395,1271,14336.917562724015,9441.38473642801,4.0,22.0,VTA1
PB.70308.42,Patient17,12,10,975,1227,12307.692307692309,8149.9592502037485,8.0,23.0,VTA1
PB.70308.42,Patient18,6,18,988,1387,6072.8744939271255,12977.649603460706,25.0,14.0,VTA1
PB.70308.42,Patient19,21,45,1229,1548,17087.062652563058,29069.767441860466,2.0,1.0,VTA1
PB.70308.42,Patient2,14,15,1277,1085,10963.19498825372,13824.884792626728,11.0,13.0,VTA1
PB.70308.42,Patient20,28,22,1888,1738,14830.508474576272,12658.227848101265,3.0,15.0,VTA1
PB.70308.42,Patient21,20,28,1417,1328,14114.326040931546,21084.33734939759,6.0,4.0,VTA1
PB.70308.42,Patient22,13,16,1221,2106,10647.010647010646,7597.340930674264,14.0,25.0,VTA1
PB.70308.42,Patient23,2,18,665,1159,3007.5187969924814,15530.629853321829,30.0,11.0,VTA1
PB.70308.42,Patient24,12,20,1059,1661,11331.444759206799,12040.939193257074,10.0,18.0,VTA1
PB.70308.42,Patient25,24,22,1372,1946,17492.71137026239,11305.24152106886,1.0,19.0,VTA1
PB.70308.42,Patient26,18,35,1690,1469,10650.887573964497,23825.73179033356,13.0,2.0,VTA1
PB.70308.42,Patient27,12,27,917,1439,13086.150490730643,18763.029881862403,7.0,6.0,VTA1
PB.70308.42,Patient28,13,19,1473,1202,8825.526137135099,15806.988352745424,19.0,10.0,VTA1
PB.70308.42,Patient29,10,42,1044,1857,9578.544061302682,22617.124394184168,16.0,3.0,VTA1
PB.70308.42,Patient3,9,21,1987,2019,4529.441368897837,10401.188707280831,29.0,21.0,VTA1
PB.70308.42,Patient30,19,36,1658,1808,11459.589867310011,19911.50442477876,9.0,5.0,VTA1
PB.70308.42,Patient31,6,30,966,1858,6211.180124223602,16146.393972012916,24.0,9.0,VTA1
PB.70308.42,Patient4,22,24,1554,1450,14157.014157014157,16551.724137931036,5.0,7.0,VTA1
PB.70308.42,Patient5,5,12,1993,1596,2508.7807325639737,7518.796992481202,31.0,26.0,VTA1
PB.70308.42,Patient6,16,12,1714,1602,9334.889148191365,7490.63670411985,17.0,27.0,VTA1
PB.70308.42,Patient7,10,7,1705,1726,5865.102639296188,4055.6199304750867,27.0,31.0,VTA1
PB.70308.42,Patient8,7,17,1179,1359,5937.234944868533,12509.197939661517,26.0,16.0,VTA1
PB.70308.42,Patient9,10,19,1493,1722,6697.923643670462,11033.681765389081,21.0,20.0,VTA1
PB.70308.51,Patient1,7,8,1902,1717,3680.336487907466,4659.289458357601,20.0,17.0,VTA1
PB.70308.51,Patient10,7,13,2180,1394,3211.009174311927,9325.681492109039,23.0,6.0,VTA1
PB.70308.51,Patient11,7,13,2226,1367,3144.654088050315,9509.875640087785,24.0,5.0,VTA1
PB.70308.51,Patient12,11,12,2004,1791,5489.021956087825,6700.167504187605,11.0,11.0,VTA1
PB.70308.51,Patient13,16,22,2495,2218,6412.825651302605,9918.845807033364,9.0,4.0,VTA1
PB.70308.51,Patient14,6,11,1161,1708,5167.958656330749,6440.281030444965,13.0,12.0,VTA1
PB.70308.51,Patient15,5,13,1376,2573,3633.720930232558,5052.467936261173,21.0,15.0,VTA1
PB.70308.51,Patient16,13,10,1395,1271,9318.99641577061,7867.820613690008,4.0,10.0,VTA1
PB.70308.51,Patient17,5,7,975,1227,5128.205128205128,5704.9714751426245,14.0,13.0,VTA1
PB.70308.51,Patient18,2,4,988,1387,2024.2914979757086,2883.922134102379,28.0,26.0,VTA1
PB.70308.51,Patient19,3,13,1229,1548,2441.0089503661516,8397.932816537468,26.0,7.0,VTA1
PB.70308.51,Patient2,6,3,1277,1085,4698.512137823023,2764.9769585253457,17.0,27.0,VTA1
PB.70308.51,Patient20,14,8,1888,1738,7415.254237288136,4602.991944764097,6.0,19.0,VTA1
PB.70308.51,Patient21,7,5,1417,1328,4940.014114326042,3765.0602409638554,15.0,21.0,VTA1
PB.70308.51,Patient22,5,5,1221,2106,4095.0040950040952,2374.1690408357076,18.0,28.0,VTA1
PB.70308.51,Patient23,0,12,665,1159,0.0,10353.753235547885,31.0,3.0,VTA1
PB.70308.51,Patient24,2,5,1059,1661,1888.5741265344666,3010.2347983142686,29.0,25.0,VTA1
PB.70308.51,Patient25,9,9,1372,1946,6559.766763848396,4624.871531346352,8.0,18.0,VTA1
PB.70308.51,Patient26,24,8,1690,1469,14201.183431952662,5445.881552076242,2.0,14.0,VTA1
PB.70308.51,Patient27,5,7,917,1439,5452.562704471102,4864.489228630994,12.0,16.0,VTA1
