Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,Cyclo_TPM_Median,Noncyclo_TPM_Median,Cyclo_TPM_Mean,Noncyclo_TPM_Mean,associated_gene
PB.161541.4,Patient5,0,2,1596,1993,0.0,1003.5122930255895,26.5,15.0,944.2870632672333,848.1764206955047,2194.2860325263987,1465.670973255149,novelGene_SRSF6_AS
PB.161541.4,Patient6,0,0,1602,1714,0.0,0.0,26.5,28.0,944.2870632672333,848.1764206955047,2194.2860325263987,1465.670973255149,novelGene_SRSF6_AS
PB.161541.4,Patient7,2,0,1726,1705,1158.7485515643104,0.0,14.0,28.0,944.2870632672333,848.1764206955047,2194.2860325263987,1465.670973255149,novelGene_SRSF6_AS
PB.161541.4,Patient8,1,1,1359,1179,735.8351729212657,848.1764206955047,18.0,16.0,944.2870632672333,848.1764206955047,2194.2860325263987,1465.670973255149,novelGene_SRSF6_AS
PB.161541.4,Patient9,2,3,1722,1493,1161.4401858304298,2009.3770931011384,13.0,8.0,944.2870632672333,848.1764206955047,2194.2860325263987,1465.670973255149,novelGene_SRSF6_AS
PB.161551.113,Patient1,1,0,1902,1717,525.7623554153522,0.0,14.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient10,0,2,1394,2180,0.0,917.4311926605506,23.0,6.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient11,0,0,1367,2226,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient12,0,9,1791,2004,0.0,4491.017964071856,23.0,3.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient13,0,0,2218,2495,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient14,4,0,1161,1708,3445.305770887166,0.0,4.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient15,0,0,1376,2573,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient16,5,0,1395,1271,3584.2293906810037,0.0,3.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient17,0,0,975,1227,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient18,0,0,988,1387,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient19,5,0,1229,1548,4068.3482506102523,0.0,2.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient2,0,0,1277,1085,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient20,3,1,1888,1738,1588.9830508474577,575.3739930955121,9.0,9.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient21,0,0,1417,1328,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient22,0,0,1221,2106,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient23,1,0,665,1159,1503.7593984962407,0.0,10.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient24,1,0,1059,1661,944.2870632672333,0.0,12.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient25,0,0,1372,1946,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient26,0,0,1690,1469,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient27,2,0,917,1439,2181.0250817884407,0.0,8.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient28,32,3,1473,1202,21724.37202987101,2495.840266222962,1.0,5.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient29,1,0,1044,1857,957.8544061302681,0.0,11.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient3,5,0,1987,2019,2516.356316054353,0.0,6.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient30,4,0,1658,1808,2412.5452352231605,0.0,7.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient31,0,0,966,1858,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient4,5,1,1554,1450,3217.5032175032175,689.655172413793,5.0,7.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient5,0,16,1596,1993,0.0,8028.098344204716,23.0,1.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient6,0,6,1602,1714,0.0,3500.583430571762,23.0,4.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient7,0,1,1726,1705,0.0,586.5102639296188,23.0,8.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient8,1,9,1359,1179,735.8351729212657,7633.587786259542,13.0,2.0,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.113,Patient9,0,0,1722,1493,0.0,0.0,23.0,20.5,0.0,0.0,1593.7473141837554,932.8418843042037,SRSF6
PB.161551.121,Patient1,1,0,1902,1717,525.7623554153522,0.0,9.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient10,0,2,1394,2180,0.0,917.4311926605506,20.5,1.0,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient11,0,1,1367,2226,0.0,449.23629829290206,20.5,4.0,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient12,0,0,1791,2004,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient13,0,1,2218,2495,0.0,400.80160320641284,20.5,5.0,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient14,0,0,1161,1708,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient15,0,0,1376,2573,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient16,0,0,1395,1271,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient17,0,0,975,1227,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient18,3,0,988,1387,3036.4372469635628,0.0,2.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient19,0,0,1229,1548,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient2,0,0,1277,1085,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient20,0,0,1888,1738,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient21,0,0,1417,1328,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient22,0,0,1221,2106,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient23,1,0,665,1159,1503.7593984962407,0.0,4.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient24,0,0,1059,1661,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient25,1,0,1372,1946,728.862973760933,0.0,5.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient26,1,0,1690,1469,591.7159763313609,0.0,8.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient27,0,0,917,1439,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient28,11,0,1473,1202,7467.75288526816,0.0,1.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient29,0,0,1044,1857,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient3,0,0,1987,2019,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient30,1,0,1658,1808,603.1363088057901,0.0,7.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient31,2,0,966,1858,2070.393374741201,0.0,3.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient4,1,0,1554,1450,643.5006435006435,0.0,6.0,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient5,0,1,1596,1993,0.0,501.75614651279477,20.5,3.0,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient6,0,1,1602,1714,0.0,583.4305717619603,20.5,2.0,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient7,0,0,1726,1705,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient8,0,0,1359,1179,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.121,Patient9,0,0,1722,1493,0.0,0.0,20.5,18.5,0.0,0.0,553.9135859123627,92.02115523982647,SRSF6
PB.161551.166,Patient1,1,0,1902,1717,525.7623554153522,0.0,3.0,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient10,0,0,1394,2180,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient11,0,0,1367,2226,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient12,0,0,1791,2004,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient13,0,0,2218,2495,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient14,0,0,1161,1708,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient15,0,0,1376,2573,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient16,0,0,1395,1271,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient17,0,0,975,1227,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient18,0,0,988,1387,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient19,1,0,1229,1548,813.6696501220504,0.0,2.0,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient2,0,0,1277,1085,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient20,0,0,1888,1738,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient21,0,0,1417,1328,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient22,0,0,1221,2106,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient23,0,0,665,1159,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient24,0,0,1059,1661,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient25,0,0,1372,1946,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient26,0,0,1690,1469,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient27,0,0,917,1439,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient28,11,0,1473,1202,7467.75288526816,0.0,1.0,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient29,0,0,1044,1857,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient3,0,0,1987,2019,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient30,0,0,1658,1808,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient31,0,0,966,1858,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient4,0,0,1554,1450,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient5,0,0,1596,1993,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient6,0,0,1602,1714,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient7,0,0,1726,1705,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient8,0,1,1359,1179,0.0,848.1764206955047,17.5,1.0,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.166,Patient9,0,0,1722,1493,0.0,0.0,17.5,16.5,0.0,0.0,284.10273841308265,27.36052969985499,SRSF6
PB.161551.18,Patient1,79,71,1902,1717,41535.226077812826,41351.1939429237,18.0,16.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient10,161,119,1394,2180,115494.97847919655,54587.15596330276,8.0,12.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient11,122,132,1367,2226,89246.52523774689,59299.191374663074,13.0,11.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient12,183,145,1791,2004,102177.55443886097,72355.28942115768,10.0,8.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient13,265,226,2218,2495,119477.0063119928,90581.1623246493,6.0,2.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient14,54,32,1161,1708,46511.62790697674,18735.362997658078,17.0,23.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient15,186,204,1376,2573,135174.41860465115,79284.88146132919,2.0,5.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient16,20,29,1395,1271,14336.917562724015,22816.679779701022,28.0,22.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient17,31,17,975,1227,31794.871794871797,13854.930725346372,20.0,27.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient18,67,50,988,1387,67813.76518218624,36049.02667627974,14.0,18.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient19,20,17,1229,1548,16273.39300244101,10981.912144702841,27.0,28.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient2,37,46,1277,1085,28974.158183241972,42396.3133640553,21.0,15.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient20,14,47,1888,1738,7415.254237288136,27042.57767548907,30.0,21.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient21,175,81,1417,1328,123500.35285815103,60993.97590361446,4.0,10.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient22,25,32,1221,2106,20475.020475020476,15194.681861348528,25.0,26.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient23,13,11,665,1159,19548.87218045113,9490.940465918895,26.0,30.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient24,13,29,1059,1661,12275.731822474032,17459.36183022276,29.0,25.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient25,164,257,1372,1946,119533.527696793,132065.77595066803,5.0,1.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient26,172,114,1690,1469,101775.14792899409,77603.81211708646,11.0,7.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient27,22,26,917,1439,23991.275899672844,18068.102849200834,24.0,24.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient28,74,64,1473,1202,50237.61031907671,53244.59234608985,16.0,13.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient29,26,18,1044,1857,24904.21455938697,9693.053311793215,22.0,29.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient3,192,131,1987,2019,96628.08253648717,64883.60574541853,12.0,9.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient30,191,72,1658,1808,115199.0349819059,39823.00884955752,9.0,17.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient31,24,60,966,1858,24844.72049689441,32292.787944025833,23.0,19.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient4,82,74,1554,1450,52767.05276705277,51034.482758620696,15.0,14.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient5,270,156,1596,1993,169172.93233082705,78273.95885599598,1.0,6.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient6,61,47,1602,1714,38077.40324594257,27421.236872812136,19.0,20.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient7,202,139,1726,1705,117033.60370799537,81524.926686217,7.0,4.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient8,169,97,1359,1179,124356.1442236939,82273.11280746396,3.0,3.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.18,Patient9,0,0,1722,1493,0.0,0.0,31.0,31.0,50237.61031907671,41351.1939429237,66146.65887260679,45828.29338733267,SRSF6
PB.161551.19,Patient1,9,10,1902,1717,4731.86119873817,5824.111822947,17.0,14.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient10,0,0,1394,2180,0.0,0.0,29.0,29.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient11,123,81,1367,2226,89978.05413313826,36388.14016172507,2.0,1.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient12,19,16,1791,2004,10608.59854829704,7984.031936127743,12.0,11.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient13,94,62,2218,2495,42380.52299368801,24849.699398797595,4.0,4.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient14,9,4,1161,1708,7751.937984496124,2341.9203747072597,15.0,24.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient15,32,51,1376,2573,23255.81395348837,19821.220365332298,6.0,7.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient16,12,7,1395,1271,8602.150537634408,5507.474429583005,14.0,16.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient17,4,5,975,1227,4102.5641025641025,4074.9796251018743,18.0,20.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient18,13,11,988,1387,13157.894736842105,7930.785868781542,10.0,12.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient19,2,4,1229,1548,1627.3393002441007,2583.9793281653747,24.0,23.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient2,4,8,1277,1085,3132.3414252153484,7373.271889400921,19.0,13.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient20,5,8,1888,1738,2648.3050847457625,4602.991944764097,22.0,19.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient21,20,25,1417,1328,14114.326040931546,18825.30120481928,9.0,8.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient22,2,1,1221,2106,1638.0016380016382,474.8338081671415,23.0,26.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient23,0,4,665,1159,0.0,3451.251078515962,29.0,21.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient24,1,5,1059,1661,944.2870632672333,3010.2347983142686,26.0,22.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient25,38,45,1372,1946,27696.793002915452,23124.357656731758,5.0,6.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient26,180,45,1690,1469,106508.87573964498,30633.08373042886,1.0,2.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient27,0,8,917,1439,0.0,5559.416261292564,29.0,15.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient28,0,0,1473,1202,0.0,0.0,29.0,29.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient29,3,0,1044,1857,2873.5632183908046,0.0,21.0,29.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient3,23,23,1987,2019,11575.239053850024,11391.778107974244,11.0,9.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient30,2,0,1658,1808,1206.2726176115802,0.0,25.0,29.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient31,72,53,966,1858,74534.16149068323,28525.29601722282,3.0,3.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient4,11,7,1554,1450,7078.507078507078,4827.586206896552,16.0,18.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient5,29,22,1596,1993,18170.426065162905,11038.635223281484,8.0,10.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient6,5,2,1602,1714,3121.098626716604,1166.8611435239206,20.0,25.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient7,34,41,1726,1705,19698.725376593276,24046.92082111437,7.0,5.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient8,12,6,1359,1179,8830.022075055187,5089.058524173029,13.0,17.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.19,Patient9,0,0,1722,1493,0.0,0.0,29.0,29.0,7078.507078507078,5507.474429583005,16450.57042214269,9691.84586219,SRSF6
PB.161551.22,Patient1,5,0,1902,1717,2628.8117770767612,0.0,5.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient10,2,5,1394,2180,1434.7202295552368,2293.5779816513764,10.0,7.0,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient11,1,21,1367,2226,731.528895391368,9433.962264150943,17.0,3.0,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient12,0,10,1791,2004,0.0,4990.0199600798405,25.5,5.0,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient13,0,30,2218,2495,0.0,12024.048096192384,25.5,1.0,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient14,3,0,1161,1708,2583.9793281653747,0.0,6.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient15,2,0,1376,2573,1453.4883720930231,0.0,9.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient16,1,0,1395,1271,716.8458781362007,0.0,18.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient17,1,0,975,1227,1025.6410256410256,0.0,15.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient18,0,0,988,1387,0.0,0.0,25.5,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient19,1,0,1229,1548,813.6696501220504,0.0,16.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient2,3,0,1277,1085,2349.2560689115116,0.0,7.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient20,0,0,1888,1738,0.0,0.0,25.5,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient21,5,0,1417,1328,3528.5815102328866,0.0,4.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient22,0,0,1221,2106,0.0,0.0,25.5,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient23,1,0,665,1159,1503.7593984962407,0.0,8.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient24,0,0,1059,1661,0.0,0.0,25.5,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient25,0,0,1372,1946,0.0,0.0,25.5,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient26,10,0,1690,1469,5917.159763313609,0.0,2.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
PB.161551.22,Patient27,1,0,917,1439,1090.5125408942204,0.0,13.0,19.5,813.6696501220504,0.0,1372.4935552085096,1686.99992983565,SRSF6
