Isoform	Sample	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	CycloFraction	NoncycloFraction	NormalizedCycloFraction	NormalizedNoncycloFraction	NormalizedFractionDifference	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.161551.18	Patient29	26	18	1044	1857	24904.21455938697	9693.053311793215	22.0	29.0	50237.61031907671	41351.1939429237	66146.65887260679	45828.29338733267	SRSF6	61.0	35.0	0.4262295081967213	0.5142857142857142	0.02490421455938697	0.009693053311793215	0.7198318275337687	0.2801681724662313	0.4396636550675374	19.880370467335318	1.142516029447165						
PB.161551.18	Patient3	192	131	1987	2019	96628.08253648717	64883.60574541853	12.0	9.0	50237.61031907671	41351.1939429237	66146.65887260679	45828.29338733267	SRSF6	371.0	172.0	0.5175202156334232	0.7616279069767442	0.09662808253648716	0.06488360574541853	0.5982730015664909	0.401726998433509	0.19654600313298187	9.515171379541016	0.1803576658448416						
PB.161551.18	Patient30	191	72	1658	1808	115199.0349819059	39823.00884955752	9.0	17.0	50237.61031907671	41351.1939429237	66146.65887260679	45828.29338733267	SRSF6	496.0	127.0	0.3850806451612903	0.5669291338582677	0.11519903498190591	0.03982300884955752	0.7431138961575541	0.256886103842446	0.4862277923151081	25.76597591907337	1.6888523286622579						
PB.161551.18	Patient4	82	74	1554	1450	52767.05276705277	51034.482758620696	15.0	14.0	50237.61031907671	41351.1939429237	66146.65887260679	45828.29338733267	SRSF6	197.0	100.0	0.41624365482233505	0.74	0.05276705276705277	0.05103448275862069	0.508345589492766	0.49165441050723396	0.016691178985532018	0.7555698320853191	-0.6828121923948096						
PB.161551.18	Patient5	270	156	1596	1993	169172.93233082705	78273.95885599598	1.0	6.0	50237.61031907671	41351.1939429237	66146.65887260679	45828.29338733267	SRSF6	354.0	682.0	0.7627118644067796	0.2287390029325513	0.16917293233082706	0.07827395885599599	0.6836737027465867	0.3163262972534132	0.36734740549317346	19.31138434927585	1.0896994122623394						
PB.161551.18	Patient6	61	47	1602	1714	38077.40324594257	27421.236872812136	19.0	20.0	50237.61031907671	41351.1939429237	66146.65887260679	45828.29338733267	SRSF6	77.0	89.0	0.7922077922077922	0.5280898876404494	0.038077403245942575	0.027421236872812137	0.5813464703527423	0.41865352964725766	0.16269294070548468	7.207046785821449	-0.08394839286254532						
PB.161551.18	Patient7	202	139	1726	1705	117033.60370799537	81524.926686217	7.0	4.0	50237.61031907671	41351.1939429237	66146.65887260679	45828.29338733267	SRSF6	262.0	375.0	0.7709923664122137	0.37066666666666664	0.11703360370799537	0.08152492668621701	0.5894161458368987	0.4105838541631013	0.17883229167379744	8.78203693898451	0.11230384192389084						
PB.161551.18	Patient8	169	97	1359	1179	124356.1442236939	82273.11280746396	3.0	3.0	50237.61031907671	41351.1939429237	66146.65887260679	45828.29338733267	SRSF6	217.0	262.0	0.7788018433179723	0.3702290076335878	0.1243561442236939	0.08227311280746395	0.6018322187788833	0.3981677812211167	0.2036644375577666	10.086431591622498	0.233385377728801						
PB.161551.19	Patient11	123	81	1367	2226	89978.05413313826	36388.14016172507	2.0	1.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	299.0	1145.0	0.411371237458194	0.07074235807860262	0.08997805413313825	0.03638814016172507	0.7120421299005266	0.28795787009947343	0.4240842598010532	21.494593782153448	0.5763323131757081						
PB.161551.19	Patient12	19	16	1791	2004	10608.59854829704	7984.031936127743	12.0	11.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	223.0	348.0	0.08520179372197309	0.04597701149425287	0.01060859854829704	0.007984031936127744	0.5705808307858299	0.4294191692141701	0.14116166157165977	5.483019352003508	0.06085788669837661						
PB.161551.19	Patient13	94	62	2218	2495	42380.52299368801	24849.699398797595	4.0	4.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	387.0	696.0	0.24289405684754523	0.08908045977011494	0.04238052299368801	0.024849699398797595	0.6303790391510727	0.36962096084892726	0.2607580783021455	11.838099974776823	0.265452478787507						
PB.161551.19	Patient14	9	4	1161	1708	7751.937984496124	2341.9203747072597	15.0	24.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	121.0	44.0	0.0743801652892562	0.09090909090909091	0.007751937984496124	0.00234192037470726	0.7679856115107915	0.23201438848920866	0.5359712230215828	22.306774570282805	0.6024795498377411						
PB.161551.19	Patient15	32	51	1376	2573	23255.81395348837	19821.220365332298	6.0	7.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	324.0	294.0	0.09876543209876543	0.17346938775510204	0.023255813953488372	0.019821220365332296	0.5398657154846832	0.46013428451531685	0.07973143096936636	3.3440073090111855	-0.0424367028717804						
PB.161551.19	Patient16	12	7	1395	1271	8602.150537634408	5507.474429583005	14.0	16.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	93.0	54.0	0.12903225806451613	0.12962962962962962	0.008602150537634409	0.0055074744295830055	0.6096654275092936	0.3903345724907063	0.21933085501858735	8.407309802593552	0.15500209153263692						
PB.161551.19	Patient17	4	5	975	1227	4102.5641025641025	4074.9796251018743	18.0	20.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	56.0	25.0	0.07142857142857142	0.2	0.0041025641025641026	0.004074979625101874	0.5016865992026985	0.4983134007973014	0.0033731984053971265	0.11679712468474014	-0.1463330639788436						
PB.161551.19	Patient18	13	11	988	1387	13157.894736842105	7930.785868781542	10.0	12.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	157.0	82.0	0.08280254777070063	0.13414634146341464	0.013157894736842105	0.007930785868781542	0.6239316239316239	0.37606837606837606	0.24786324786324787	9.993606202813615	0.20607109981122096						
PB.161551.19	Patient22	2	1	1221	2106	1638.0016380016382	474.8338081671415	23.0	26.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	58.0	43.0	0.034482758620689655	0.023255813953488372	0.001638001638001638	0.0004748338081671415	0.7752622860298178	0.22473771397018225	0.5505245720596356	19.055266612225353	0.4978009495428138						
PB.161551.19	Patient25	38	45	1372	1946	27696.793002915452	23124.357656731758	5.0	6.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	341.0	346.0	0.11143695014662756	0.13005780346820808	0.027696793002915453	0.023124357656731757	0.5449855550969872	0.4550144449030128	0.08997111019397441	3.8413178135606096	-0.018421183826596216						
PB.161551.19	Patient26	180	45	1690	1469	106508.87573964498	30633.08373042886	1.0	2.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	668.0	201.0	0.2694610778443114	0.22388059701492538	0.10650887573964497	0.03063308373042886	0.7766323024054982	0.22336769759450167	0.5532646048109965	30.02403868991454	0.8509280901980538						
PB.161551.19	Patient29	3	0	1044	1857	2873.5632183908046	0.0	21.0	29.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	61.0	35.0	0.04918032786885246	0.0	0.0028735632183908046	0.0	1.0	0.0	1.0	132.00580543077047	4.134115071666898	1.0	1.0	1.0	1.0	1.0	
PB.161551.19	Patient3	23	23	1987	2019	11575.239053850024	11391.778107974244	11.0	9.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	371.0	172.0	0.06199460916442048	0.13372093023255813	0.011575239053850024	0.011391778107974244	0.5039940089865202	0.4960059910134798	0.00798801797304044	0.3111119552686169	-0.14007731903082316						
PB.161551.19	Patient30	2	0	1658	1808	1206.2726176115802	0.0	25.0	29.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	496.0	127.0	0.004032258064516129	0.0	0.0012062726176115801	0.0	1.0	0.0	1.0	104.81936760362261	3.25887862892693	1.0	1.0	1.0	1.0	1.0	
PB.161551.19	Patient31	72	53	966	1858	74534.16149068323	28525.29601722282	3.0	3.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	153.0	125.0	0.47058823529411764	0.424	0.07453416149068323	0.02852529601722282	0.7232151545622628	0.2767848454377372	0.44643030912452564	22.427305763850548	0.6063599145169302						
PB.161551.19	Patient4	11	7	1554	1450	7078.507078507078	4827.586206896552	16.0	18.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	197.0	100.0	0.05583756345177665	0.07	0.007078507078507079	0.004827586206896552	0.594528104964962	0.405471895035038	0.189056209929924	7.060494521283602	0.11164290548052229						
PB.161551.19	Patient5	29	22	1596	1993	18170.426065162905	11038.635223281484	8.0	10.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	354.0	682.0	0.08192090395480225	0.03225806451612903	0.018170426065162906	0.011038635223281485	0.6220818219978689	0.3779181780021311	0.24416364399573776	10.173169062824778	0.21185192184622287						
PB.161551.19	Patient6	5	2	1602	1714	3121.098626716604	1166.8611435239206	20.0	25.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	77.0	89.0	0.06493506493506493	0.02247191011235955	0.003121098626716604	0.0011668611435239206	0.7278749787667742	0.27212502123322574	0.45574995753354847	16.46874017440755	0.41453067291142937						
PB.161551.19	Patient8	12	6	1359	1179	8830.022075055187	5089.058524173029	13.0	17.0	7078.507078507078	5507.474429583005	16450.57042214269	9691.84586219	SRSF6	217.0	262.0	0.055299539170506916	0.022900763358778626	0.008830022075055188	0.005089058524173028	0.6343825665859564	0.3656174334140436	0.26876513317191275	10.419945052966117	0.2197965941544595						
PB.161551.22	Patient1	5	0	1902	1717	2628.8117770767612	0.0	5.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	191.0	95.0	0.02617801047120419	0.0	0.0026288117770767614	0.0	1.0	0.0	1.0	129.07273160948398	1.29139367587309						
PB.161551.22	Patient14	3	0	1161	1708	2583.9793281653747	0.0	6.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	121.0	44.0	0.024793388429752067	0.0	0.002583979328165375	0.0	1.0	0.0	1.0	128.50979374856092	1.2829781243830576						
PB.161551.22	Patient15	2	0	1376	2573	1453.4883720930231	0.0	9.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	324.0	294.0	0.006172839506172839	0.0	0.0014534883720930232	0.0	1.0	0.0	1.0	110.39267416595138	1.0121390792910787						
PB.161551.22	Patient16	1	0	1395	1271	716.8458781362007	0.0	18.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	93.0	54.0	0.010752688172043012	0.0	0.0007168458781362007	0.0	1.0	0.0	1.0	90.03228591976931	0.7077646402333871						
PB.161551.22	Patient17	1	0	975	1227	1025.6410256410256	0.0	15.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	56.0	25.0	0.017857142857142856	0.0	0.0010256410256410256	0.0	1.0	0.0	1.0	100.08838682616285	0.8580967476314391						
PB.161551.22	Patient19	1	0	1229	1548	813.6696501220504	0.0	16.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	74.0	31.0	0.013513513513513514	0.0	0.0008136696501220504	0.0	1.0	0.0	1.0	93.52739414924416	0.7600142139610303						
PB.161551.22	Patient2	3	0	1277	1085	2349.2560689115116	0.0	7.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	88.0	62.0	0.03409090909090909	0.0	0.0023492560689115116	0.0	1.0	0.0	1.0	125.41556481353788	1.2367214329572287						
PB.161551.22	Patient21	5	0	1417	1328	3528.5815102328866	0.0	4.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	334.0	122.0	0.014970059880239521	0.0	0.0035285815102328866	0.0	1.0	0.0	1.0	138.89767470274677	1.4382701257043629						
PB.161551.22	Patient23	1	0	665	1159	1503.7593984962407	0.0	8.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	27.0	18.0	0.037037037037037035	0.0	0.0015037593984962407	0.0	1.0	0.0	1.0	111.42483593881268	1.027569220250712						
PB.161551.22	Patient26	10	0	1690	1469	5917.159763313609	0.0	2.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	668.0	201.0	0.014970059880239521	0.0	0.005917159763313609	0.0	1.0	0.0	1.0	157.02733450452547	1.709296638841112						
PB.161551.22	Patient27	1	0	917	1439	1090.5125408942204	0.0	13.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	92.0	45.0	0.010869565217391304	0.0	0.0010905125408942203	0.0	1.0	0.0	1.0	101.86407765654133	0.8846421599242369						
PB.161551.22	Patient28	2	0	1473	1202	1357.7732518669382	0.0	11.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	299.0	165.0	0.006688963210702341	0.0	0.0013577732518669382	0.0	1.0	0.0	1.0	108.339363658796	0.9814434350690746						
PB.161551.22	Patient3	11	0	1987	2019	5535.983895319578	0.0	3.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	371.0	172.0	0.029649595687331536	0.0	0.0055359838953195776	0.0	1.0	0.0	1.0	154.62959496580044	1.6734520066915883						
PB.161551.22	Patient30	1	0	1658	1808	603.1363088057901	0.0	19.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	496.0	127.0	0.0020161290322580645	0.0	0.0006031363088057901	0.0	1.0	0.0	1.0	85.37618140383734	0.6033560810918495						
PB.161551.22	Patient31	1	0	966	1858	1035.1966873706006	0.0	14.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	153.0	125.0	0.006535947712418301	0.0	0.0010351966873706005	0.0	1.0	0.0	1.0	100.35587506675486	0.8620955212402867						
PB.161551.22	Patient4	11	0	1554	1450	7078.507078507078	0.0	1.0	19.5	813.6696501220504	0.0	1372.4935552085096	1686.99992983565	SRSF6	197.0	100.0	0.05583756345177665	0.0	0.007078507078507079	0.0	1.0	0.0	1.0	163.57220764841972	1.8071381960741923						
PB.161551.263	Patient24	1	0	1059	1661	944.2870632672333	0.0	2.0	16.5	0.0	0.0	1541.5311049250517	2173.7963609038698	SRSF6	27.0	41.0	0.037037037037037035	0.0	0.0009442870632672333	0.0	1.0	0.0	1.0	97.72056706556404	5.533310373668673	1.0	1.0	1.0	1.0	1.0	
PB.161551.31	Patient10	12	0	1394	2180	8608.32137733142	0.0	5.0	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	248.0	345.0	0.04838709677419355	0.0	0.00860832137733142	0.0	1.0	0.0	1.0	170.87110790571364	3.829838145598637	1.0	1.0	1.0	1.0	1.0	
PB.161551.31	Patient11	12	19	1367	2226	8778.346744696415	8535.489667565138	4.0	2.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	299.0	1145.0	0.04013377926421405	0.016593886462882096	0.008778346744696415	0.008535489667565139	0.5070133814178609	0.49298661858213916	0.01402676283572174	0.5301681822306535	-0.005724084779824129						
PB.161551.31	Patient12	6	5	1791	2004	3350.0837520938026	2495.0099800399203	14.0	12.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	223.0	348.0	0.026905829596412557	0.014367816091954023	0.0033500837520938024	0.00249500998003992	0.5731445731445731	0.4268554268554269	0.14628914628914624	4.977155376653266	0.10577862346610188						
PB.161551.31	Patient14	4	3	1161	1708	3445.305770887166	1756.440281030445	13.0	17.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	121.0	44.0	0.03305785123966942	0.06818181818181818	0.0034453057708871662	0.001756440281030445	0.6623364032961706	0.3376635967038294	0.3246728065923412	11.417224675376053	0.25034809709354316						
PB.161551.31	Patient15	10	10	1376	2573	7267.441860465116	3886.51379712398	6.0	7.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	324.0	294.0	0.030864197530864196	0.034013605442176874	0.007267441860465116	0.00388651379712398	0.6515573562927324	0.3484426437072677	0.3031147125854647	11.580761941592607	0.2540192526974257						
PB.161551.31	Patient17	1	0	975	1227	1025.6410256410256	0.0	20.0	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	56.0	25.0	0.017857142857142856	0.0	0.0010256410256410256	0.0	1.0	0.0	1.0	100.08838682616285	2.240876869915145						
PB.161551.31	Patient21	6	3	1417	1328	4234.297812279464	2259.0361445783133	9.0	14.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	334.0	122.0	0.017964071856287425	0.02459016393442623	0.004234297812279464	0.002259036144578313	0.6520991897863982	0.3479008102136017	0.30419837957279655	10.917437587575256	0.2391286594046533						
PB.161551.31	Patient22	1	0	1221	2106	819.0008190008191	0.0	21.0	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	58.0	43.0	0.017241379310344827	0.0	0.000819000819000819	0.0	1.0	0.0	1.0	93.7093824259482	2.0976782076602127	1.0	1.0	1.0	1.0	2.0	
PB.161551.31	Patient26	15	12	1690	1469	8875.739644970414	8168.822328114363	3.0	3.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	668.0	201.0	0.02245508982035928	0.05970149253731343	0.008875739644970414	0.008168822328114363	0.5207373271889401	0.47926267281105983	0.04147465437788023	1.5703126648361678	0.029300338104085423						
PB.161551.31	Patient29	3	0	1044	1857	2873.5632183908046	0.0	17.0	26.5	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	61.0	35.0	0.04918032786885246	0.0	0.0028735632183908046	0.0	1.0	0.0	1.0	132.00580543077047	2.9573729498765737						
PB.161551.31	Patient3	12	7	1987	2019	6039.255158530448	3467.0629024269438	7.0	8.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	371.0	172.0	0.03234501347708895	0.040697674418604654	0.006039255158530448	0.003467062902426944	0.6352885649107166	0.3647114350892834	0.2705771298214332	10.054528013383274	0.21975769037583323						
PB.161551.31	Patient30	7	4	1658	1808	4221.95416164053	2212.3893805309735	10.0	15.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	496.0	127.0	0.014112903225806451	0.031496062992125984	0.004221954161640531	0.0022123893805309734	0.656159270012443	0.34384072998755705	0.31231854002488596	11.225304291603985	0.24603978493519313						
PB.161551.31	Patient31	4	2	966	1858	4140.786749482402	1076.426264800861	11.0	20.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	153.0	125.0	0.026143790849673203	0.016	0.004140786749482402	0.001076426264800861	0.7936779154207604	0.20632208457923962	0.5873558308415208	23.343801809104555	0.5180810823181213						
PB.161551.31	Patient5	25	12	1596	1993	15664.160401002506	6021.073758153538	1.0	5.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	354.0	682.0	0.07062146892655367	0.017595307917888565	0.015664160401002505	0.006021073758153537	0.7223422300187018	0.2776577699812981	0.4446844600374037	19.220033908258607	0.4255089488310994						
PB.161551.31	Patient6	7	3	1602	1714	4369.5380774032465	1750.291715285881	8.0	18.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	77.0	89.0	0.09090909090909091	0.033707865168539325	0.004369538077403246	0.001750291715285881	0.7139966674601286	0.2860033325398715	0.4279933349202571	15.956622079008676	0.352250462237206						
PB.161551.31	Patient8	14	4	1359	1179	10301.69242089772	3392.705682782019	2.0	10.0	3036.4372469635628	1843.3179723502303	3514.1734442160996	2625.086178446902	SRSF6	217.0	262.0	0.06451612903225806	0.015267175572519083	0.010301692420897719	0.0033927056827820186	0.7522559474979491	0.24774405250205084	0.5045118949958982	21.35723363398532	0.47348573682098943						
PB.161551.35	Patient1	2	0	1902	1717	1051.5247108307044	0.0	2.0	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	191.0	95.0	0.010471204188481676	0.0	0.0010515247108307045	0.0	1.0	0.0	1.0	100.80809378503749	2.8644117754369858					1.0	
PB.161551.35	Patient15	1	0	1376	2573	726.7441860465116	0.0	5.0	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	324.0	294.0	0.0030864197530864196	0.0	0.0007267441860465116	0.0	1.0	0.0	1.0	90.40735198506631	2.5688798774859603	1.0	1.0	1.0	1.0	2.0	
PB.161551.35	Patient17	1	0	975	1227	1025.6410256410256	0.0	3.0	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	56.0	25.0	0.017857142857142856	0.0	0.0010256410256410256	0.0	1.0	0.0	1.0	100.08838682616285	2.843961660664848					1.0	
PB.161551.35	Patient18	1	0	988	1387	1012.1457489878543	0.0	4.0	17.5	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	157.0	82.0	0.006369426751592357	0.0	0.0010121457489878543	0.0	1.0	0.0	1.0	99.70696754850943	2.8331238218637407					2.0	
PB.161551.35	Patient28	60	2	1473	1202	40733.19755600815	1663.8935108153078	1.0	1.0	0.0	0.0	1437.072684758524	111.6836721251508	SRSF6	299.0	165.0	0.20066889632107024	0.012121212121212121	0.04073319755600815	0.0016638935108153079	0.9607545360083127	0.03924546399168732	0.9215090720166255	70.63942610092448	2.0071841092945193						
PB.161551.38	Patient1	73	6	1902	1717	38380.651945320715	3494.4670937682004	8.0	10.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	191.0	95.0	0.38219895287958117	0.06315789473684211	0.03838065194532071	0.0034944670937682005	0.9165502767763778	0.08344972322362215	0.8331005535527556	52.64163522917805	-0.04480794733201984						
PB.161551.38	Patient14	39	2	1161	1708	33591.73126614987	1170.9601873536299	9.0	19.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	121.0	44.0	0.32231404958677684	0.045454545454545456	0.03359173126614987	0.00117096018735363	0.966315606232048	0.03368439376795195	0.9326312124640961	72.79112333251544	0.2627652983426326						
PB.161551.38	Patient15	65	2	1376	2573	47238.37209302326	777.3027594247959	5.0	22.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	324.0	294.0	0.2006172839506173	0.006802721088435374	0.047238372093023256	0.000777302759424796	0.9838114790261004	0.01618852097389954	0.9676229580522009	91.97874994297352	0.5276039837507561						
PB.161551.38	Patient16	41	2	1395	1271	29390.681003584228	1573.5641227380015	11.0	18.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	93.0	54.0	0.44086021505376344	0.037037037037037035	0.02939068100358423	0.0015735641227380016	0.9491812535290796	0.050818746470920384	0.8983625070581591	62.67355266603201	0.12311675455792045						
PB.161551.38	Patient17	12	0	975	1227	12307.692307692309	0.0	16.0	29.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	56.0	25.0	0.21428571428571427	0.0	0.012307692307692308	0.0	1.0	0.0	1.0	184.61875613785324	1.8062747623180186						
PB.161551.38	Patient18	31	1	988	1387	31376.518218623478	720.9805335255948	10.0	23.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	157.0	82.0	0.19745222929936307	0.012195121951219513	0.03137651821862348	0.0007209805335255948	0.9775377969762419	0.0224622030237581	0.9550755939524838	81.28425420085455	0.37999238743681546						
PB.161551.38	Patient19	25	0	1229	1548	20341.74125305126	0.0	12.0	29.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	74.0	31.0	0.33783783783783783	0.0	0.02034174125305126	0.0	1.0	0.0	1.0	204.84084180072045	2.085391648001274						
PB.161551.38	Patient2	24	2	1277	1085	18794.048551292093	1843.3179723502303	13.0	16.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	88.0	62.0	0.2727272727272727	0.03225806451612903	0.018794048551292093	0.0018433179723502304	0.910680562355739	0.08931943764426103	0.821361124711478	47.55232174264326	-0.11505358639761815						
PB.161551.38	Patient20	19	1	1888	1738	10063.559322033898	575.3739930955121	19.0	26.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	54.0	81.0	0.35185185185185186	0.012345679012345678	0.010063559322033898	0.0005753739930955121	0.9459180750501288	0.0540819249498711	0.8918361501002577	54.865793000514046	0.0012407145681314542						
PB.161551.38	Patient21	101	4	1417	1328	71277.34650670431	3012.0481927710844	2.0	13.0	12307.692307692309	1843.3179723502303	24056.45237058164	27881.244818305102	SRSF6	334.0	122.0	0.3023952095808383	0.03278688524590164	0.07127734650670431	0.0030120481927710845	0.9594552061575439	0.040544793842456156	0.9189104123150877	73.5798526282421	0.2736517948366425						
